,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Eny2,0.9082495,1.1336774,0.9740968,1.0485609,1.03523,1.002296,1.1434529,1.1019984,1.1033735,1.0534186,0.89481854,0.9059173,0.94872373,0.9963861,1.1237233,1.1570735,1.3273647,1.3011831,1.284593,1.2992641,1.2158512,1.1361479,0.9949149,1.1324439,1.0316687,0.9540759,1.2433095,1.1670939,0.7911545,0.62145597,0.5714708,0.40885502,1.0385866,1.0693372,0.93437594,0.7362338,0.48114058,0.58035535,0.8021968
Ebag9,0.3518645,0.19593433,0.12706873,0.12908056,0.11279275,0.103296,0.06705499,0.13719551,0.13719551,0.070140526,0.042383336,0.042383336,0.10016413,0.10016413,0.18074554,0.16172192,0.11933859,0.11933859,0.14934613,0.13413459,0.17716539,0.17716539,0.15791318,0.29583713,0.123616025,0.21256432,0.19431174,0.36049983,0.5301829,0.2756186,0.0723599,0.069608375,0.23091823,0.5453054,0.6946237,0.30373514,0.3439114,0.32251775,0.40732175
Utp23,0.050620645,0.14316598,0.2487415,0.2464674,0.11067707,0.12872161,0.12872161,0.0,0.0,0.074148774,0.035621446,0.035621446,0.035621446,0.06848113,0.113441095,0.3059065,0.3059065,0.33124816,0.2506668,0.21190959,0.058201384,0.0,0.097119346,0.097119346,0.056969743,0.14455347,0.15352297,0.11768629,0.09219767,0.14109378,0.0,0.0,0.075432174,0.20080453,0.16291091,0.08982252,0.3254328,0.24651253,0.1616028
Med30,0.6667121,0.6590678,0.66859293,0.65268123,0.5139671,0.64446545,0.7142237,0.78806424,0.81914455,0.9298255,0.6970384,0.70628226,0.6320741,0.6604054,0.7563571,0.81056947,0.7644798,0.80167985,0.70185363,0.583017,0.5713762,0.46997228,0.4082449,0.26147485,0.444346,0.6438726,0.3506755,0.37297642,0.46615887,0.35290876,0.33220086,0.3666498,0.3536456,0.5714889,0.42949808,0.5308207,0.65706486,0.33282357,0.28749734
Deptor,0.0,0.0,0.043725923,0.0,0.0,0.0,0.0,0.03312429,0.03312429,0.03312429,0.08585791,0.12935784,0.12935784,0.12935784,0.12935784,0.04349994,0.0,0.0332765,0.0332765,0.0332765,0.0332765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08279305,0.07929881
Mtbp,0.059158523,0.054346837,0.12243223,0.15778771,0.2684862,0.18729316,0.14579071,0.11018276,0.06705499,0.035621446,0.08835507,0.08835507,0.08835507,0.12121476,0.08559331,0.1403906,0.1403906,0.16573231,0.21263726,0.058201384,0.058201384,0.061858464,0.061858464,0.061858464,0.22834092,0.047843467,0.0727522,0.0727522,0.12416207,0.0,0.0,0.069608375,0.069608375,0.0,0.08474984,0.08474984,0.0,0.0,0.15230535
Tbc1d31,0.24029937,0.16743924,0.043725923,0.04862004,0.25708246,0.24470344,0.20846243,0.11529779,0.072170004,0.03312429,0.12803572,0.12803572,0.12803572,0.16089544,0.24147683,0.2492649,0.15435347,0.15477027,0.07418886,0.0332765,0.0332765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108743384,0.108743384,0.096781306,0.17846188,0.068165414,0.0,0.08279305,0.0
Wdyhv1,0.12125265,0.20022285,0.32963404,0.3877924,0.3416176,0.16194104,0.22873509,0.15101963,0.15172711,0.08493306,0.09615292,0.1698657,0.18381123,0.21667093,0.23405024,0.4077739,0.33406115,0.33447796,0.31168592,0.3544473,0.2983136,0.32689556,0.20690101,0.16853845,0.0,0.33888894,0.20250216,0.32000765,0.09502888,0.2536783,0.3667903,0.23519585,0.3389644,0.34020376,0.22937357,0.3882795,0.26580355,0.33136111,0.58454466
Fam91a1,0.057318967,0.08069553,0.08161117,0.12417225,0.1271913,0.08463022,0.0723474,0.22666466,0.18353689,0.24536996,0.25658983,0.25658983,0.25658983,0.22737019,0.113219455,0.03453569,0.03453569,0.03453569,0.08144064,0.076478064,0.11789448,0.17975295,0.18558866,0.15811042,0.09631735,0.047843467,0.1851579,0.22621328,0.06646546,0.0,0.14804024,0.12261973,0.14088547,0.096781306,0.096781306,0.0,0.058607657,0.07907479,0.16771525
Trmt12,0.13219647,0.09496783,0.04483518,0.119761616,0.119761616,0.03624101,0.0,0.0,0.0,0.06627045,0.052317668,0.09581761,0.09581761,0.1286773,0.07635963,0.07635963,0.03285969,0.0,0.046904955,0.0,0.0,0.0,0.0,0.057338715,0.0,0.059896827,0.0,0.12569344,0.18339005,0.0,0.0,0.16306333,0.071277104,0.061683442,0.0,0.07239189,0.12875263,0.0,0.07435336
Ndufb9,0.8202248,1.0343077,1.2055004,1.4130101,1.2668644,1.1602734,1.2979882,1.339099,1.3700229,1.3421875,1.4017978,1.4150198,1.363304,1.270524,1.3224136,1.221307,1.3265736,1.3861388,1.4303534,1.5237646,1.5416247,1.4330786,1.3701556,1.1374351,1.1752062,1.1380827,1.0962574,0.8228607,1.2683963,1.177723,1.1142569,0.9232638,1.2264588,1.0333532,0.9754891,1.215783,1.2899675,0.9005143,1.0940616
Sqle,0.057318967,0.04827576,0.100124255,0.14586201,0.087240204,0.113670155,0.10138734,0.16300918,0.20684443,0.24537176,0.2707979,0.23345572,0.18962048,0.16040085,0.14786309,0.1369342,0.1369342,0.13693422,0.1808874,0.17627141,0.18771982,0.18771982,0.08976224,0.047778077,0.047843467,0.047843467,0.09697109,0.0,0.0,0.0,0.0,0.0,0.07450258,0.13618602,0.066129595,0.0,0.0,0.0,0.0
Nsmce2,0.6180087,0.49248463,0.5811886,0.47612584,0.39970687,0.36659813,0.45727512,0.28882828,0.26680794,0.2897679,0.4711689,0.43382674,0.41739938,0.42314646,0.34452075,0.41329616,0.41283327,0.43341917,0.4005503,0.49696273,0.33514947,0.37172788,0.5195614,0.58945787,0.55648565,0.37493575,0.41401488,0.22912285,0.44128954,0.2409405,0.14804024,0.12219186,0.21699092,0.2542265,0.5068878,0.36352155,0.5450441,0.32167783,0.32923967
Trib1,0.116445914,0.0,0.0,0.120941594,0.1599873,0.039045714,0.039045714,0.039045714,0.039045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04934127,0.04934127,0.0640417,0.08758373,0.08758373,0.06208567,0.0,0.0,0.0,0.0,0.15429194,0.15305105,0.07419129,0.0,0.0,0.13746552,0.0
Myc,0.4759516,0.28121865,0.25043648,0.20671056,0.4201851,0.5557205,0.55607635,0.5234338,0.5777791,0.8107464,0.7203195,0.69935054,0.6960442,0.7522543,0.69548947,0.6293199,0.7844148,0.676401,0.64647484,0.5708668,0.521556,0.8026922,1.0735195,0.9047791,0.21479723,0.58465564,0.3334489,0.3234009,0.29591873,0.24387923,0.12525333,0.16558182,0.15263575,0.29422957,0.21981595,0.37092277,0.3073684,0.2546134,0.15538803
Efr3a,0.42177635,0.53566587,0.26413205,0.2008598,0.10855743,0.18072516,0.2578206,0.25611937,0.25611937,0.16079767,0.33372566,0.37009624,0.46426305,0.4700101,0.45849392,0.4053266,0.25955638,0.23528196,0.19448045,0.22684944,0.32907173,0.35765368,0.39161995,0.34784675,0.28669927,0.32596818,0.31010342,0.18078098,0.18876779,0.3679298,0.117147475,0.13780579,0.23351654,0.348198,0.2885487,0.4101458,0.5811463,0.35835043,0.5552486
Phf20l1,0.33483613,0.23367691,0.15272349,0.09146308,0.2603526,0.48205134,0.40141252,0.32967833,0.27728513,0.27676672,0.18001883,0.18001883,0.13618357,0.106963955,0.21644083,0.25568882,0.28497526,0.34317663,0.31743285,0.2737131,0.18199192,0.12379053,0.04502002,0.15491141,0.41487205,0.3568328,0.43879837,0.2595821,0.13467306,0.57654476,0.22587994,0.0,0.07450258,0.07450258,0.27785432,0.3664389,0.38836536,0.2729462,0.23752478
Chrac1,0.055996686,0.04827576,0.0,0.0,0.0,0.034825515,0.034825515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039779905,0.039779905,0.08190259,0.08190259,0.04212269,0.04212269,0.0,0.0,0.0,0.0,0.0,0.0,0.043782793,0.091123365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennd3,0.055996686,0.0,0.0,0.0,0.039045714,0.11262892,0.07638791,0.15061,0.15061,0.11156429,0.07046649,0.03312429,0.03312429,0.03312429,0.03312429,0.0,0.0,0.0,0.0,0.03750626,0.080537066,0.080537066,0.23901597,0.25332388,0.11962867,0.14455347,0.13136652,0.08141761,0.21609066,0.2304389,0.16241506,0.39313808,0.3030829,0.0,0.0,0.0,0.060139902,0.0,0.407855
Ptp4a3,1.229095,1.4557352,1.1976632,1.1898446,1.1579566,1.0185076,1.0656784,1.0932603,1.0948498,1.2670267,1.0894328,1.1406473,1.1035156,1.0661598,0.9252111,0.44136292,0.30243784,0.26957816,0.29183936,0.35159576,0.4484703,0.6371656,0.62545645,0.6309522,0.32614428,0.66086507,0.8179298,0.5509199,0.4249536,0.2762643,0.41738978,0.069608375,0.14088547,0.2686799,0.33352587,0.14357616,0.37107062,0.1570113,0.15052113
Them6,0.51673746,0.34024894,0.632323,0.63601035,0.48846298,0.6033106,0.5427672,0.49954394,0.57375205,0.52336824,0.4420975,0.3776286,0.36120126,0.2619936,0.3027951,0.29576933,0.24298058,0.30118197,0.29720858,0.40344197,0.35251397,0.2943126,0.26070097,0.22213656,0.07392948,0.0522131,0.28847086,0.13628007,0.06646546,0.0,0.053011354,0.053011354,0.11672025,0.37016743,0.066129595,0.0,0.0,0.0,0.0
AC139671.1,0.050728023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056969743,0.056969743,0.043782793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10132036,0.0
Ly6e,2.520895,2.3577824,2.5283659,2.5233319,2.4354992,2.2258754,2.1271203,2.2733111,2.1635122,2.1729057,2.0883574,2.091898,2.1188424,2.154206,2.1976707,2.2267456,2.1117458,2.1887813,2.1645803,2.1863358,2.3352802,2.358768,2.2631676,2.3149393,2.2380939,1.8581315,1.7683417,1.7649008,1.7278214,1.91183,1.8001266,1.3814443,1.4188151,1.6902604,1.7039957,2.3207848,1.7769616,2.326457,2.1776376
Zfp41,0.0,0.0,0.12891446,0.12881467,0.045737766,0.0,0.0,0.0,0.0,0.03852733,0.052733626,0.052733626,0.052733626,0.052733626,0.09251353,0.039779905,0.039779905,0.0730564,0.0332765,0.0332765,0.0332765,0.0,0.0655411,0.0655411,0.0,0.0,0.063957445,0.0,0.1286397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557848
Gsdmd,0.18652683,0.31318563,0.4024514,0.17557411,0.24631912,0.38050795,0.3416376,0.29410154,0.2951476,0.2528502,0.35918704,0.3955576,0.37913027,0.37913027,0.33097106,0.19678837,0.08069226,0.08069226,0.040912356,0.0,0.0,0.0,0.0655411,0.0655411,0.13155292,0.06751122,0.05941245,0.41660056,0.0,0.20176144,0.16419291,0.16419291,0.07885977,0.17450745,0.07825213,0.0,0.060139902,0.09255107,0.0
Tigd5,0.057318967,0.0,0.0,0.0,0.041502442,0.041502442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378727,0.0378727,0.0378727,0.0378727,0.079815075,0.041942373,0.041942373,0.0,0.0,0.0,0.08758373,0.08758373,0.0908848,0.06836368,0.0,0.09005516,0.09005516,0.07450258,0.07450258,0.0,0.0,0.0,0.0,0.0
Zfp623,0.0,0.0,0.045725316,0.08828639,0.042561077,0.085624,0.0,0.0,0.04383525,0.04383525,0.04383525,0.04383525,0.0,0.0,0.0,0.109320804,0.109320804,0.109320804,0.109320804,0.105914705,0.03750626,0.03750626,0.0,0.0,0.056969743,0.056969743,0.063957445,0.08141761,0.14788307,0.19252416,0.10617393,0.0,0.0,0.18727714,0.23930141,0.0,0.107717335,0.0,0.25387976
Zfp707,0.20420605,0.15267764,0.043725923,0.091181114,0.091181114,0.085624,0.05950612,0.090962455,0.090962455,0.090962455,0.083774,0.083774,0.083774,0.083774,0.031456333,0.03453569,0.03453569,0.03453569,0.03453569,0.11334714,0.120795615,0.23667723,0.15786579,0.11588162,0.0,0.0522131,0.0,0.08141761,0.08141761,0.3187004,0.11052835,0.0,0.0,0.19519873,0.08474984,0.29310593,0.1317174,0.16566081,0.07795199
Grina,0.06543716,0.1461327,0.0,0.04862004,0.1201738,0.10637927,0.10637927,0.039045714,0.08288096,0.04383525,0.04383525,0.04383525,0.0,0.0,0.0,0.07329287,0.11541556,0.14869206,0.14869206,0.10993488,0.17295116,0.13967466,0.18901592,0.097815156,0.24427842,0.36849284,0.37512133,0.15192874,0.58094764,0.58128977,0.58321774,0.48941457,0.3668933,0.33292043,0.37297976,0.41087934,0.620568,0.2641821,0.3957447
Smpd5,0.0,0.0,0.043725923,0.042757694,0.042757694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13200724,0.13200724,0.0,0.0,0.059806198,0.0,0.12416207,0.060667675,0.0,0.13878888,0.069608375,0.0,0.0,0.0,0.17054078,0.23497759,0.0
Exosc4,0.23756719,0.254226,0.4813162,0.48838326,0.4534294,0.48646432,0.45957747,0.55794775,0.5359275,0.58611214,0.51414925,0.49318025,0.4767529,0.44753328,0.52355975,0.46838233,0.37209365,0.37209365,0.28113905,0.27428836,0.38733155,0.56390524,0.7955087,0.61765707,0.3224836,0.4918737,0.56180555,0.40075675,0.32892153,0.25960898,0.5179074,0.16419291,0.071277104,0.46855462,0.60546696,0.48206362,0.30463737,0.33011484,0.17811361
Gpaa1,0.4597756,0.46930477,0.4664639,0.58706367,0.6494724,0.40898833,0.43424302,0.25873542,0.25944293,0.2154362,0.3105532,0.3540531,0.31021786,0.2912737,0.3389175,0.7256985,0.7342637,0.73468053,0.62520367,0.4481936,0.19177791,0.28572705,0.3472837,0.43897498,0.4273818,0.1997878,0.20520352,0.19910389,0.08141761,0.17456888,0.32089874,0.13878888,0.14846814,0.34753966,0.20146483,0.21061477,0.06703862,0.30790335,0.07435336
Cyc1,0.8377526,0.94043434,1.1110203,1.0817125,1.1795683,1.1703793,1.3873088,1.3405058,1.2839859,1.3480974,1.1552846,1.0977277,1.1443076,1.1547635,1.1581329,1.282692,1.3153312,1.3164846,1.3141747,1.2480874,1.1224995,1.0249517,1.0470922,0.83323497,0.89812416,0.96078295,0.9404315,0.4784612,0.46399048,0.41924945,0.6653261,0.5351959,0.94561416,0.7041177,1.0064245,0.91081554,0.8656307,0.8548684,0.949107
Maf1,0.69780225,0.6948181,0.25696868,0.29972637,0.45546633,0.5565768,0.46854144,0.41438013,0.4582154,0.35103285,0.36482316,0.4083231,0.36448786,0.39281914,0.47154793,0.56082267,0.55944544,0.5800313,0.5886113,0.5846257,0.57103544,0.6694724,0.588961,0.75308,0.7463928,0.81028426,0.6479157,0.7948977,0.658127,0.74140817,0.8379519,0.31932205,0.456387,0.77724624,0.7425436,0.97653204,0.8818415,0.6018854,0.7443845
Hgh1,0.10537071,0.08868185,0.21298747,0.25347108,0.085318774,0.10840873,0.16284472,0.16911702,0.21295227,0.20970055,0.2109861,0.17364389,0.12980863,0.07800478,0.12296474,0.227456,0.3076073,0.30760726,0.27393082,0.23085791,0.23496936,0.11243475,0.1391035,0.14559323,0.048473883,0.13354665,0.3019567,0.31497547,0.32989898,0.0,0.21125293,0.1629428,0.10993145,0.07419129,0.15198666,0.16751805,0.0,0.16397022,0.15365216
Mroh1,0.0,0.0,0.062239666,0.062239666,0.0,0.0,0.0,0.041097805,0.041097805,0.041097805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392948,0.07392948,0.0522131,0.05941245,0.0,0.0,0.18946055,0.0723599,0.0,0.0,0.0,0.0,0.07118427,0.060139902,0.0,0.06980954
Hsf1,0.050620645,0.10496748,0.062239666,0.10499736,0.042757694,0.19403273,0.22768752,0.28228235,0.32611758,0.25932354,0.3589551,0.32161286,0.2777776,0.248558,0.31825495,0.2365626,0.20662783,0.20662785,0.13693087,0.09601851,0.18306148,0.28285214,0.4132962,0.28757343,0.11962867,0.28454372,0.24759114,0.15192874,0.51452523,0.27517965,0.09410546,0.0,0.16223945,0.13587473,0.07419129,0.0,0.1469847,0.1526317,0.1441629
Slc52a2,0.17857161,0.09155682,0.0,0.0,0.114681534,0.3616211,0.36735496,0.30736557,0.2642378,0.18631893,0.23186412,0.1673952,0.1673952,0.13817558,0.08585791,0.19770566,0.19770566,0.19770566,0.23453379,0.14654177,0.07813333,0.19401494,0.16365969,0.26182014,0.16567165,0.2104955,0.05941245,0.12611175,0.0,0.060667675,0.10289507,0.108743384,0.25795156,0.07419129,0.14032088,0.0,0.17028627,0.09255107,0.14910835
Adck5,0.16709813,0.18757826,0.04483518,0.0,0.035607953,0.035607953,0.0744811,0.038873147,0.038873147,0.03852733,0.0,0.0,0.0,0.03285969,0.03285969,0.03285969,0.03285969,0.058201384,0.058201384,0.09950657,0.14149074,0.083289355,0.10752527,0.115227655,0.15449975,0.10481321,0.0,0.0,0.09502888,0.0,0.064136125,0.0691805,0.0,0.10402322,0.0,0.06703862,0.12717852,0.08365081,0.1643624
Ppp1r16a,0.16948558,0.12870942,0.101156846,0.08044566,0.042561077,0.0,0.029219622,0.060675956,0.1045112,0.1045112,0.1045112,0.1045112,0.060675956,0.031456333,0.07225784,0.040801506,0.040801506,0.07407801,0.070104636,0.1489161,0.19090024,0.21164691,0.09600732,0.22732997,0.17293786,0.10918284,0.17367949,0.0,0.16149434,0.20986803,0.15343505,0.069608375,0.23019162,0.08325391,0.24318662,0.07594503,0.11874756,0.09069903,0.0
Gpt,0.0,0.1672011,0.04545821,0.0882159,0.042757694,0.0,0.0,0.041097805,0.08493306,0.08493306,0.04383525,0.04383525,0.0,0.0,0.0,0.040912356,0.083035044,0.083035044,0.083035044,0.04212269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06836368,0.08107516,0.17610404,0.069608375,0.069608375,0.0,0.0,0.0,0.0,0.0,0.09881481
Mfsd3,0.0,0.0,0.045725316,0.045725316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057550915,0.057550915,0.057550915,0.057550915,0.0,0.046904955,0.041305188,0.041305188,0.041305188,0.0,0.0,0.0,0.0,0.0,0.0,0.18823454,0.060667675,0.0,0.08479444,0.0,0.0,0.0,0.07118427,0.073109746,0.073109746,0.0
Lrrc14,0.24107863,0.09446731,0.04850472,0.091262415,0.08649044,0.043732744,0.043732744,0.031456333,0.031456333,0.06998366,0.11853652,0.11853652,0.11853652,0.11853652,0.11853652,0.0378727,0.0378727,0.0378727,0.0378727,0.0378727,0.041984163,0.041984163,0.19612285,0.15413868,0.053796828,0.24793494,0.23738822,0.19156276,0.17237431,0.060667675,0.0,0.069608375,0.069608375,0.0,0.08168058,0.07594503,0.107717335,0.089751974,0.0
Rpl8,3.425979,3.467168,3.3262956,3.375935,3.4516833,3.420806,3.4047935,3.4639986,3.4875133,3.4924245,3.5217087,3.5118482,3.5016797,3.5170662,3.500965,3.4764879,3.5460222,3.5350919,3.524497,3.5734155,3.5797737,3.5900347,3.6205492,3.6226187,3.6143003,3.5134258,3.5783505,3.634064,3.5500517,3.566536,3.4664624,3.558503,3.6133826,3.431343,3.416575,3.4374456,3.3595297,3.3224173,3.450623
1110038F14Rik,0.3884276,0.34266773,0.36129534,0.31924266,0.26366174,0.28720942,0.28720942,0.21533376,0.119105324,0.22099723,0.24942778,0.21208557,0.26986635,0.26986638,0.25162423,0.26406354,0.2638029,0.32200426,0.28913543,0.39007494,0.32388556,0.38156578,0.40480256,0.36748493,0.32143503,0.43920454,0.5064823,0.6275205,0.52747697,0.3055834,0.18508404,0.15966353,0.14846814,0.22379713,0.37665924,0.16751805,0.21528643,0.486915,0.36919647
Ncf4,0.54763633,0.62991226,0.3608695,0.27905953,0.4974379,0.55486745,0.6830451,0.69657075,0.7276511,0.7406319,0.5892005,0.59844434,0.6184031,0.60573846,0.60988694,0.54818213,0.37955785,0.38020834,0.3987097,0.4202965,0.3870481,0.38286987,0.25695634,0.44564524,0.61313534,0.4041705,0.32883707,0.21699655,0.5287619,0.22515729,0.22843686,0.20258848,0.23258695,0.6898062,0.7241962,0.42830998,0.7797033,0.66573226,0.8011295
Mpst,0.18004352,0.3252822,0.13639806,0.14008312,0.18121833,0.19526926,0.28662714,0.280623,0.31170335,0.31135756,0.25930646,0.26546422,0.19125609,0.23937331,0.2791532,0.3086947,0.38772935,0.343669,0.3038891,0.2617258,0.23634818,0.1694417,0.29457638,0.38281378,0.3379662,0.4422478,0.73087037,0.3452276,0.20913792,0.20433123,0.3433459,0.32260633,0.50268614,0.47471416,0.54974747,0.33885053,0.41832364,0.33321315,0.45363045
Kctd17,0.09894273,0.0,0.03788459,0.03788459,0.0,0.0,0.029219622,0.029219622,0.029219622,0.029219622,0.029219622,0.029219622,0.029219622,0.0,0.0,0.0,0.0,0.0,0.0,0.07140127,0.15641624,0.15641624,0.08501497,0.0,0.0,0.0,0.063957445,0.0,0.1752055,0.10617393,0.10617393,0.0,0.0,0.0,0.0,0.0,0.08380721,0.089751974,0.0
Cyth4,1.1023496,0.88122743,0.51489854,0.5890934,0.40390474,0.23274891,0.28523365,0.3183579,0.3190654,0.3582577,0.3910282,0.32655928,0.28272402,0.2535044,0.14496166,0.11183736,0.08190259,0.11517909,0.16023234,0.23968095,0.19755825,0.16428177,0.0,0.057338715,0.10744927,0.15966237,0.10319524,0.11587155,0.3461206,0.22992066,0.3572967,0.13665815,0.085889086,0.21800497,0.17602389,0.22925302,0.31623554,0.6436326,0.07435336
Gga1,0.24742986,0.10810744,0.4113732,0.35188577,0.20197123,0.3359831,0.43634367,0.39199388,0.39199388,0.32519984,0.19555317,0.109767884,0.109767884,0.11551494,0.11551494,0.16049504,0.20261773,0.14506683,0.18189496,0.18189496,0.1218431,0.2984168,0.4347664,0.47215486,0.24024189,0.24748024,0.50954163,0.25404626,0.56558913,0.33438674,0.4557897,0.26965845,0.29424784,0.3232013,0.5660885,0.36433762,0.60045516,0.40565556,0.15538803
Sh3bp1,0.0,0.0,0.0,0.0,0.039045714,0.039045714,0.039045714,0.039045714,0.039045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10402322,0.0,0.0,0.0,0.0,0.0
Pdxp,0.32450053,0.12339082,0.37373132,0.3677507,0.29224733,0.24889255,0.19248818,0.09627461,0.14010985,0.108676314,0.26781395,0.26781395,0.3181455,0.32178557,0.28616413,0.29477307,0.2227156,0.18985592,0.29213676,0.2925296,0.18860605,0.18860607,0.04502002,0.09816043,0.2943345,0.2634318,0.3035231,0.36207503,0.43279085,0.10617393,0.22332141,0.12261973,0.069608375,0.08325391,0.16150604,0.07594503,0.20498379,0.08365081,0.16294962
Lgals1,2.8418567,2.3326054,2.8350575,2.9508774,1.9027233,1.120568,1.5858623,2.1008024,2.3374283,2.434058,2.3344426,2.4297187,2.2441316,2.1703384,1.8033011,1.0378948,1.0796362,1.1524568,1.3300126,1.0758111,1.2898873,1.0982879,0.7571892,0.7421814,1.286214,0.7927562,0.73255837,0.80894744,0.90932554,1.659874,1.504688,1.3830756,0.9925602,0.88061464,0.9501262,1.0569012,1.3741746,1.322947,1.1284642
Nol12,0.1876443,0.30290034,0.36678717,0.36441323,0.25319582,0.22768188,0.28592694,0.3666383,0.36663833,0.2775234,0.23714007,0.28064004,0.33842084,0.38653803,0.4023829,0.3985993,0.3548387,0.3722528,0.4464811,0.3973124,0.27390555,0.27894527,0.38542402,0.3888779,0.35147524,0.51784927,0.3594064,0.48604,0.13911423,0.18288824,0.30003572,0.12219186,0.1936728,0.21917701,0.40546012,0.2522679,0.060139902,0.073556915,0.2103641
Triobp,0.45478,0.3653159,0.080721036,0.27940157,0.42770898,0.18419325,0.29105166,0.34701747,0.30388966,0.23683468,0.22676729,0.22676729,0.22676729,0.20782313,0.2308104,0.19623238,0.26790217,0.29324383,0.18376696,0.25421757,0.3113574,0.30717918,0.28450668,0.22541726,0.30523884,0.358446,0.3882935,0.29623318,0.40728682,0.23212834,0.0723599,0.17835176,0.4863709,0.39916152,0.5537905,0.46775532,0.23895374,0.3154934,0.33601654
H1f0,0.18948387,0.0,0.17632456,0.2905603,0.11423576,0.12186501,0.0,0.0,0.0,0.035621446,0.21761309,0.21761309,0.21761309,0.25047275,0.376406,0.46267816,0.3677667,0.502486,0.4246644,0.44247842,0.36681658,0.19923759,0.14546856,0.12170756,0.4773401,0.3379922,0.22057036,0.0908848,0.276628,0.44154835,0.3424425,0.2351902,0.22224414,0.39971274,0.39406607,0.25601372,0.24769965,0.23542476,0.07435336
Gcat,0.050620645,0.09889641,0.15539078,0.15834798,0.1201317,0.1152955,0.20402125,0.20065205,0.15752427,0.15752427,0.15075178,0.11340958,0.11340958,0.08418996,0.08418996,0.030535748,0.030535748,0.030535748,0.030535748,0.030535748,0.0,0.061858464,0.061858464,0.13578795,0.07392948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif3l,1.1063501,1.0923494,1.2677104,1.2278725,1.2417027,1.1542567,1.337043,1.3290699,1.319959,1.3678992,1.3416942,1.3805828,1.3434511,1.2826077,1.1844451,1.265667,1.0483052,1.0617503,0.9943202,1.0638864,0.9831983,1.0429881,0.87179977,0.74951637,0.88272154,0.8833904,1.0991671,1.0250702,0.8415291,1.0889974,0.9331444,0.52100056,0.73984367,0.7546968,0.848009,0.8046203,0.63382125,1.0166582,0.859997
Micall1,0.0,0.050132643,0.043725923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040801506,0.040801506,0.040801506,0.040801506,0.046904955,0.0,0.0,0.0,0.047778077,0.047778077,0.0,0.0,0.0,0.0,0.06646546,0.086350225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polr2f,0.75631106,0.81676745,0.9249462,0.98519707,1.130958,1.2446437,1.3007464,1.3088207,1.2944264,1.2905345,1.2080146,1.2000971,1.204551,1.1736261,1.29949,1.1980808,1.1179574,1.1380877,1.1145917,1.0267684,0.9700624,0.88463616,0.79535735,0.7586605,0.66674787,0.81380427,0.952202,0.5768383,0.77121043,0.74806994,0.77358454,0.61469567,0.65767944,0.6510115,0.4347142,0.6138831,0.5229032,0.7739376,0.24701405
Maff,0.0,0.04827576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06751122,0.06751122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486735,0.0,0.0,0.0
Cby1,0.19447179,0.23743609,0.22441185,0.23568389,0.200878,0.26195014,0.28854045,0.2264322,0.2264322,0.26170784,0.18208268,0.1700102,0.1700102,0.14079057,0.17333171,0.3598448,0.28613204,0.28613204,0.2648744,0.330709,0.39205116,0.5079328,0.5739011,0.5906367,0.43346682,0.2831681,0.18401134,0.26824754,0.40233976,0.42778906,0.2317706,0.3779105,0.5267241,0.51037043,0.40490648,0.2875325,0.5810027,0.5190302,0.23708113
